uid,mid,rating
0,809,1.0
0,752,4.0
1,809,4.0
1,601,5.0
1,238,5.0
1,664,4.5
1,3049,3.0
1,121,4.5
1,85,4.5
1,4327,2.5
1,329,5.0
1,13,4.0
1,63,3.5
1,1597,3.0
1,607,4.0
1,1637,4.0
1,272,4.0
1,585,4.0
1,120,3.0
1,568,5.0
1,752,3.0
1,36658,3.0
1,122,3.5
1,629,4.5
1,788,4.0
1,180,5.0
1,1900,1.5
1,274,4.0
1,597,4.0
1,9741,5.0
1,280,2.5
1,12,3.5
1,680,3.0
1,854,3.5
1,1572,4.0
1,558,3.0
1,9331,4.0
1,5503,3.5
1,36657,4.0
1,557,4.0
1,22,2.5
1,954,4.0
1,424,4.0
1,161,5.0
1,146,3.0
1,24,3.0
1,8358,3.0
1,462,3.5
1,857,4.0
1,2164,4.0
1,745,5.0
1,9806,4.0
1,8587,4.0
1,603,5.0
1,2024,4.5
1,2501,4.5
1,604,5.0
1,453,4.0
1,114,3.5
1,955,3.5
1,9802,3.0
1,2502,4.0
1,105,4.0
1,602,4.5
2,745,4.0
2,278,5.0
2,602,3.0
2,98,4.0
2,8587,4.0
2,13,5.0
2,603,5.0
2,155,5.0
2,597,3.0
2,568,3.5
2,2164,2.0
2,120,4.0
2,1894,4.0
2,807,4.5
2,808,5.0
2,862,5.0
2,180,3.5
2,272,4.0
2,453,4.0
2,809,4.0
2,197,4.0
2,955,4.0
2,424,4.5
2,161,3.5
2,77,5.0
2,954,3.0
2,550,4.5
2,122,4.5
2,604,3.5
2,857,4.5
2,8358,4.0
2,329,4.0
2,22,4.0
2,12,4.5
2,36955,2.5
2,752,4.5
2,2024,4.0
2,1597,3.5
2,640,3.5
2,581,4.0
2,607,3.0
2,1422,3.5
2,671,4.0
3,629,4.5
3,680,3.0
3,2024,3.5
3,3049,2.0
3,11,4.0
3,5503,3.0
3,1891,4.0
3,664,3.0
3,1597,3.5
3,13,4.0
3,1637,3.0
3,1894,3.5
3,10020,2.5
3,788,3.0
3,604,3.5
3,24,3.0
3,2164,3.5
3,603,4.5
3,641,2.0
3,1422,4.0
3,161,3.5
3,187,2.5
3,155,4.5
3,141,4.0
3,752,4.0
3,180,4.0
3,568,4.0
3,9741,2.0
3,8467,3.0
3,14,3.5
3,278,4.5
3,854,1.5
3,9802,3.5
3,329,4.0
3,453,3.5
3,63,4.0
3,857,4.0
3,807,3.5
3,745,4.0
3,98,4.0
3,77,4.0
3,272,4.0
3,1892,4.5
3,597,2.0
3,640,3.5
3,550,4.0
3,602,4.0
4,38,4.5
4,585,5.0
4,9802,4.0
4,597,3.0
4,2501,4.0
4,4327,1.0
4,77,5.0
4,752,3.5
4,122,2.0
4,601,4.0
4,807,5.0
4,272,4.0
4,105,4.5
4,121,2.0
4,557,3.5
4,8467,5.0
4,603,4.0
4,85,4.5
4,180,4.0
4,788,3.0
4,672,4.5
4,664,4.0
4,8587,5.0
4,243,5.0
4,9806,5.0
4,453,4.5
4,141,5.0
4,187,3.5
4,155,5.0
4,629,4.0
4,36658,3.5
4,24,4.0
4,671,4.5
4,120,2.0
4,2502,4.0
4,278,4.5
4,14,5.0
4,862,5.0
4,329,5.0
4,607,4.0
4,161,4.0
4,550,5.0
4,1422,5.0
4,1637,4.0
4,786,5.0
4,275,4.5
4,36657,4.0
4,146,4.5
4,602,3.0
4,641,5.0
4,153,4.0
5,641,4.5
5,5503,2.5
5,274,4.0
5,807,4.0
5,786,2.5
5,36658,3.0
5,272,3.0
5,9331,2.0
5,194,3.5
5,857,3.5
5,788,2.5
5,1572,1.5
5,1900,3.0
5,155,3.0
5,329,2.5
5,607,2.0
5,2502,2.5
5,1637,3.0
5,105,3.5
5,9806,3.5
5,10020,2.0
5,1597,1.0
5,8587,2.0
5,36657,2.0
5,141,4.0
5,238,5.0
5,24,4.5
5,9741,2.0
5,550,4.0
5,393,4.5
5,581,1.0
5,146,1.0
5,4327,1.0
5,597,2.0
5,122,3.5
5,3049,1.0
5,664,0.5
5,602,1.0
5,568,4.0
5,745,3.5
5,862,3.0
5,604,1.0
5,2024,0.5
5,1892,1.0
5,268,1.5
5,414,0.5
5,812,2.5
5,114,3.0
5,63,4.0
5,77,4.0
5,8358,2.0
5,808,3.0
5,854,2.0
5,680,5.0
5,671,3.0
5,453,4.5
5,752,3.0
5,1894,1.0
5,197,2.0
5,38,4.0
5,14,4.0
5,558,2.5
5,36955,2.0
5,601,1.5
5,672,2.0
5,98,2.5
5,280,2.0
5,809,1.0
5,424,2.0
5,9802,2.0
5,134,3.0
5,13,4.0
5,7443,1.5
5,153,4.0
5,278,4.0
5,120,3.5
5,954,2.0
5,1891,4.0
5,11,4.0
5,629,4.0
5,180,2.0
5,161,2.0
5,121,4.0
5,1422,3.0
5,275,4.0
5,557,2.0
5,603,3.0
5,640,1.5
5,2501,3.0
5,187,2.5
5,85,3.5
6,121,3.5
6,12,3.0
6,4327,3.0
6,862,4.0
6,85,3.5
6,585,4.0
6,672,3.0
6,2502,4.0
6,8358,4.0
6,11,4.0
6,808,3.0
6,120,4.0
6,752,3.5
6,393,3.5
6,161,3.0
6,809,2.5
6,602,2.5
6,107,3.0
6,329,4.5
6,607,3.0
6,146,3.0
6,9806,4.5
6,453,3.5
6,597,2.0
6,9741,2.5
6,7443,5.0
6,424,3.5
6,13,3.0
6,788,2.0
6,180,3.5
6,604,2.0
6,272,4.0
6,153,5.0
6,854,3.5
6,187,3.5
6,550,4.5
6,568,4.5
6,8587,3.0
6,141,3.0
6,122,3.0
6,14,4.0
6,280,4.0
6,557,2.0
6,77,3.5
6,629,3.0
6,603,4.5
6,745,4.5
6,1891,4.0
6,1894,2.0
6,1892,4.0
6,105,4.0
6,155,5.0
6,24,4.0
6,38,3.5
7,424,4.5
7,36657,4.0
7,9806,2.0
7,12,2.0
7,601,4.0
7,329,4.0
7,954,3.5
7,672,4.5
7,22,3.0
7,557,2.5
7,1891,3.0
7,7443,2.0
7,597,3.5
7,238,4.0
7,1894,3.5
7,745,3.5
7,155,3.5
7,585,3.5
7,10020,4.0
7,809,2.0
7,558,2.5
7,603,4.0
7,120,3.5
7,268,4.0
7,36658,4.0
7,121,4.0
7,11,4.0
7,414,2.5
7,854,3.0
7,8587,3.0
7,604,4.0
7,2024,3.5
7,1892,4.0
7,122,4.0
7,105,3.5
7,272,2.5
7,812,3.0
8,24,4.0
8,393,4.0
8,10020,5.0
8,146,4.5
8,22,3.5
8,161,3.5
8,197,5.0
8,597,4.0
8,36657,4.0
8,36658,4.0
8,98,5.0
8,155,4.0
8,3049,3.0
8,550,4.0
8,1894,3.5
8,680,4.5
8,120,4.5
8,280,4.5
8,629,4.0
8,8587,5.0
8,607,4.0
8,558,3.5
8,854,3.5
8,812,5.0
8,105,5.0
8,640,3.5
8,8467,2.5
8,9806,4.5
8,604,4.5
8,603,4.5
8,121,4.5
8,4327,4.0
8,85,5.0
8,122,4.5
9,38,4.0
9,581,4.0
9,807,3.5
9,557,4.0
9,808,4.0
9,10020,4.0
9,8358,3.5
9,98,3.5
9,954,3.5
9,85,5.0
9,36657,5.0
9,63,4.0
9,280,5.0
9,854,5.0
9,153,3.5
9,122,5.0
9,414,3.5
9,274,3.5
9,558,3.5
9,24,3.5
9,146,4.0
9,2501,4.0
9,453,4.0
9,180,5.0
9,1891,5.0
9,22,4.0
9,197,4.0
9,9806,5.0
9,161,4.0
9,8467,5.0
9,672,5.0
9,812,5.0
9,134,5.0
9,745,5.0
9,671,5.0
9,155,3.5
9,14,5.0
9,243,4.0
9,788,3.0
9,601,5.0
9,640,3.0
9,585,3.5
9,1892,5.0
9,752,4.0
9,9802,3.5
9,603,5.0
9,2502,3.5
9,121,5.0
9,680,4.0
9,141,3.5
9,568,3.5
9,272,3.5
9,1894,4.0
9,194,4.5
9,3049,5.0
9,329,4.0
9,597,4.0
9,9741,5.0
9,602,3.5
9,12,4.0
9,2164,5.0
9,607,5.0
9,13,5.0
9,8587,4.0
9,268,4.0
9,604,5.0
9,862,4.5
9,393,3.5
9,550,4.0
9,278,4.0
9,275,4.0
9,120,5.0
9,36658,5.0
9,114,3.5
9,11,5.0
9,1900,4.0
9,1597,5.0
9,105,5.0
10,680,5.0
10,2502,3.5
10,77,4.0
10,1891,4.0
10,24,3.0
10,640,4.0
10,603,4.0
10,122,3.5
10,807,3.5
10,194,3.5
10,98,3.5
10,120,3.0
10,604,1.0
10,161,4.0
10,2501,3.0
10,629,3.5
10,1892,3.0
10,550,3.5
11,77,3.5
11,568,4.5
11,8467,4.0
11,453,4.0
11,585,5.0
11,4327,3.0
11,155,5.0
11,105,4.0
11,22,5.0
11,640,5.0
11,114,4.0
11,161,4.0
11,24,5.0
11,197,5.0
11,414,5.0
11,604,5.0
11,602,4.0
11,1637,4.0
11,180,4.0
11,122,5.0
11,9331,5.0
11,1597,5.0
11,12,5.0
11,268,5.0
11,601,5.0
11,597,5.0
11,2024,4.0
11,238,5.0
11,153,4.0
11,146,4.0
11,63,4.0
11,1894,5.0
11,98,5.0
11,13,5.0
11,280,5.0
11,36955,4.0
11,36658,5.0
11,680,5.0
11,857,5.0
11,672,5.0
11,752,5.0
11,8358,5.0
11,557,5.0
11,954,4.0
11,274,4.0
11,462,3.5
11,121,5.0
11,664,4.0
11,9806,5.0
11,36657,5.0
11,272,5.0
11,607,4.0
11,603,5.0
11,8587,5.0
11,2502,5.0
11,2501,5.0
11,955,4.0
11,3049,5.0
11,558,5.0
11,85,4.0
11,120,5.0
11,393,5.0
11,5503,4.5
11,1422,5.0
11,329,5.0
11,745,5.0
11,1572,5.0
11,14,5.0
11,808,4.0
12,153,3.0
12,629,4.0
12,752,2.5
12,105,3.5
12,187,3.5
12,36657,2.5
12,9806,3.5
12,278,3.5
12,812,2.5
12,424,4.0
12,557,3.5
12,680,4.5
12,120,2.5
12,275,3.5
12,38,3.5
12,550,3.5
12,393,3.5
12,1637,3.0
12,238,5.0
12,786,3.5
12,146,2.5
12,603,4.0
12,98,4.0
12,36955,3.5
12,671,3.0
12,194,2.5
12,1892,3.5
12,640,3.5
12,807,3.0
12,85,3.5
12,22,3.0
12,1597,2.0
12,558,3.5
12,604,2.0
12,63,3.0
12,672,3.0
12,8587,3.5
12,274,3.0
12,862,3.5
12,13,2.5
12,2164,2.0
12,114,2.5
12,607,4.0
12,954,3.5
12,602,3.0
12,77,3.5
12,121,3.0
12,745,3.5
12,243,3.5
12,329,4.0
12,597,2.5
12,24,2.5
12,14,2.5
12,141,2.5
12,601,4.0
12,180,2.5
12,8358,2.5
13,85,4.0
13,161,4.0
13,603,4.5
13,12,4.0
13,1900,4.0
13,114,2.5
13,329,3.0
13,1892,5.0
13,98,5.0
13,5503,3.5
13,120,5.0
13,2024,4.5
13,424,5.0
13,10020,3.0
13,602,2.5
13,1894,3.0
13,462,3.5
13,568,4.0
13,14,4.5
13,954,3.5
13,857,4.5
13,745,4.0
13,238,5.0
13,812,2.5
13,597,2.5
13,155,4.0
13,808,4.5
13,274,5.0
13,121,5.0
13,809,4.0
13,122,5.0
13,268,3.0
13,788,2.5
13,1637,3.0
13,22,2.0
13,862,3.0
13,2502,4.0
13,280,2.5
13,604,4.5
13,13,4.5
13,2501,3.5
13,105,3.5
13,36955,2.5
13,11,5.0
13,1891,5.0
13,581,4.5
13,453,5.0
14,13,4.5
14,809,4.0
14,568,4.0
14,607,2.5
14,8467,3.0
14,453,5.0
14,550,5.0
14,955,3.5
14,597,3.0
14,38,4.0
14,581,5.0
14,194,5.0
14,14,3.0
14,180,3.0
14,854,3.0
14,155,4.5
14,120,4.0
14,329,4.0
14,272,4.0
14,603,5.0
14,602,3.5
14,1900,4.0
14,664,3.0
14,238,4.0
14,98,5.0
14,12,4.0
14,1422,4.0
14,1637,3.0
14,393,3.0
14,280,4.0
14,604,3.0
14,786,4.0
14,274,4.0
14,680,5.0
14,641,5.0
14,8587,4.0
14,161,3.5
14,278,5.0
14,557,3.5
14,807,3.5
14,107,4.0
15,268,4.0
15,122,5.0
15,1892,4.5
15,603,5.0
15,114,3.0
15,120,5.0
15,8587,2.5
15,2502,5.0
15,85,4.5
15,581,1.5
15,462,3.5
15,607,4.0
15,36657,4.0
15,4327,2.5
15,601,3.0
15,105,4.0
15,597,3.5
15,808,5.0
15,1891,5.0
15,98,5.0
15,2501,4.5
15,854,4.0
15,180,5.0
15,752,3.0
15,809,4.0
15,121,4.0
15,22,4.0
15,671,4.0
15,602,4.0
15,585,4.0
15,13,4.5
15,7443,2.0
15,9806,1.5
15,2164,4.5
15,63,4.0
15,161,4.0
15,36955,4.5
15,640,5.0
15,745,3.0
15,788,2.0
15,280,5.0
15,604,5.0
15,672,4.0
15,12,2.0
15,862,2.0
16,597,5.0
16,122,3.0
16,393,4.0
16,24,4.0
16,329,5.0
16,77,5.0
16,752,5.0
16,641,5.0
16,453,5.0
16,857,4.0
16,13,5.0
16,14,5.0
16,161,5.0
16,9806,3.0
16,745,5.0
16,629,5.0
16,603,5.0
16,8467,1.0
16,680,4.0
16,153,4.0
16,9802,5.0
16,187,4.0
16,602,3.5
16,12,4.0
16,194,3.5
16,585,5.0
16,807,5.0
16,38,5.0
16,155,5.0
16,278,5.0
17,98,2.0
17,558,2.5
17,14,5.0
17,462,4.0
17,752,5.0
17,9806,3.0
17,745,2.0
17,453,4.0
17,1894,3.5
17,36657,3.0
17,671,2.5
17,278,5.0
17,12,3.0
17,1892,4.0
17,105,3.5
17,602,2.5
17,2502,4.0
17,38,4.5
17,557,4.0
17,7443,3.0
17,1891,4.0
17,788,3.0
17,854,2.5
17,5503,4.5
17,808,3.5
17,8358,1.0
17,862,3.5
17,11,3.5
17,122,3.5
17,8587,3.5
17,2501,4.5
17,329,2.5
17,13,3.5
17,664,2.5
17,604,3.5
17,121,3.0
17,120,3.0
17,603,4.5
17,812,4.0
17,10020,3.0
17,568,3.5
18,274,5.0
18,641,4.0
18,453,5.0
18,602,4.0
18,121,5.0
18,786,3.0
18,10020,3.0
18,1894,3.0
18,329,4.0
18,13,5.0
18,153,5.0
18,12,5.0
18,2164,5.0
18,424,4.5
18,1892,4.5
18,672,3.5
18,4327,3.0
18,581,5.0
18,1900,4.0
18,146,5.0
18,557,4.0
18,854,3.0
18,275,4.0
18,1422,4.0
18,3049,4.0
18,243,4.0
18,680,4.0
18,752,5.0
18,105,5.0
18,462,3.0
18,194,5.0
18,2024,4.0
18,280,5.0
18,664,4.0
18,2502,4.0
18,671,4.0
18,107,5.0
18,8467,5.0
18,36657,4.0
18,85,5.0
18,38,3.0
18,9741,4.5
18,141,3.5
18,550,5.0
18,603,5.0
18,414,2.0
18,63,4.0
18,568,4.0
18,98,5.0
18,36955,4.0
18,180,3.0
18,808,5.0
18,24,4.5
18,5503,4.5
18,629,5.0
18,36658,3.5
18,14,3.0
18,585,5.0
18,1572,5.0
18,809,4.0
18,1597,4.0
18,597,3.5
18,11,5.0
18,197,5.0
18,77,5.0
18,607,4.0
18,155,5.0
18,9802,4.0
18,393,5.0
18,22,5.0
18,9806,4.0
18,857,5.0
18,187,5.0
18,1637,4.0
18,812,3.5
18,272,4.5
18,238,4.0
18,558,4.0
18,788,3.0
18,8587,3.0
18,120,5.0
18,954,4.0
18,114,4.0
18,2501,4.0
18,640,4.5
18,8358,4.0
18,807,5.0
18,1891,5.0
18,601,4.0
18,745,5.0
18,9331,4.0
18,604,4.0
18,134,4.0
18,122,5.0
18,268,4.0
18,278,5.0
18,955,3.5
18,161,4.0
19,603,5.0
19,22,3.0
19,7443,2.5
19,558,2.0
19,1891,2.0
19,1597,2.0
19,329,4.0
19,601,3.5
19,1900,3.0
19,809,3.0
19,954,4.0
19,122,5.0
19,146,0.5
19,12,3.0
19,2024,3.0
19,13,5.0
19,607,2.0
19,854,3.0
19,862,3.5
19,462,3.0
19,752,4.0
19,2501,3.0
19,671,3.0
19,629,5.0
19,8467,2.0
19,280,3.0
19,745,5.0
19,98,5.0
19,2502,2.5
19,1422,0.5
19,672,2.0
19,807,5.0
19,393,2.5
19,1572,2.5
19,77,5.0
19,24,1.0
19,414,1.5
19,9741,3.0
19,274,5.0
19,808,3.0
19,155,5.0
19,272,5.0
19,581,4.0
19,1892,1.0
19,550,5.0
19,680,4.0
19,187,1.0
19,2164,3.0
19,557,4.0
19,194,4.0
19,640,5.0
19,134,3.0
19,107,2.5
19,114,3.0
19,604,3.0
19,275,1.5
19,597,5.0
